,Id,住宅类型,住宅区域,街道接触面积(英尺),住宅面积,街道路面状况,巷子路面状况,住宅形状(大概),住宅现状,水电气,住宅配置,住宅视野,社区,住宅周边1,住宅周边2,适用家庭,住宅房型,装修质量,整体质量,建造年份,法律拆除年份,天花板类型,天花板材料,户外装饰1,户外装饰2,砖墙类型,砖墙面积,户外材料质量,户外装修质量,地下室类型,地下室深度,地下室质量,花园外墙,地下室现状1,地下室一层标准面积,地下室现状2,地下室二层标准面积,地下室建造现状,整体地下室面积,暖气类型,暖气质量,中央空调,电力系统,二楼面积,三楼面积,全低质量面积,户外活动空间面积,全卫地下室,半卫地下室,全卫及以上,半卫及以上,卧室及以上,厨房及以上,厨房质量,总房间量,住宅性能,壁炉数量,壁炉质量,车库类型,车库建造时间,车库装修现状,车位数量,车库面积,车库质量,车库现状,石板路,木板面积,开放式门廊面积,关闭式门廊面积,三季门廊面积,半开放式门廊面积,泳池面积,泳池质量,篱笆质量,其他配置,其他配置的价值,销售月份,销售年份,销售类型,销售状态,SalePrice
39,39.0,10.0,3.0,36.0,136.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,4.0,56.0,5.0,1.0,1.0,0.0,10.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,352.0,0.0,0.0,197.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,1.0,82000
40,40.0,0.0,3.0,55.0,354.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,4.0,66.0,15.0,1.0,1.0,13.0,14.0,1.0,58.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,320.0,5.0,0.0,285.0,332.0,1.0,0.0,1.0,4.0,463.0,0.0,0.0,293.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,6.0,1.0,4.0,1.0,51.0,1.0,2.0,133.0,4.0,4.0,2.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,8.0,0.0,160000
41,41.0,0.0,3.0,85.0,994.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,4.0,5.0,60.0,9.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,477.0,5.0,0.0,239.0,486.0,1.0,2.0,1.0,4.0,466.0,0.0,0.0,295.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,45.0,1.0,1.0,56.0,4.0,4.0,1.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,170000
42,42.0,9.0,3.0,0.0,435.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,20.0,2.0,2.0,0.0,6.0,4.0,6.0,84.0,33.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,382.0,3.0,10.0,0.0,168.0,1.0,2.0,1.0,4.0,151.0,0.0,0.0,57.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,69.0,1.0,2.0,185.0,4.0,2.0,2.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,8.0,4.0,144000
43,43.0,0.0,3.0,0.0,438.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,4.0,5.0,76.0,30.0,3.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,3.0,96.0,1.0,91.0,85.0,226.0,1.0,4.0,1.0,4.0,191.0,0.0,0.0,81.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,5.0,63.0,2.0,1.0,56.0,4.0,4.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,8.0,4.0,130250
44,44.0,0.0,3.0,41.0,274.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,5.0,60.0,9.0,1.0,1.0,3.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,46.0,1.0,96.0,300.0,373.0,1.0,0.0,1.0,0.0,351.0,0.0,0.0,196.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,45.0,1.0,1.0,50.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,141000
45,45.0,11.0,3.0,32.0,240.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,8.0,4.0,106.0,55.0,3.0,1.0,8.0,8.0,1.0,243.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,207.0,5.0,0.0,680.0,653.0,1.0,0.0,1.0,4.0,669.0,0.0,0.0,556.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,6.0,1.0,2.0,1.0,91.0,1.0,2.0,240.0,4.0,4.0,2.0,121.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,4.0,319900
46,46.0,4.0,3.0,19.0,846.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,0.0,6.0,4.0,104.0,53.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,591.0,5.0,0.0,28.0,528.0,1.0,0.0,1.0,4.0,558.0,112.0,0.0,721.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,89.0,1.0,2.0,298.0,4.0,4.0,2.0,97.0,31.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,0.0,239686
47,47.0,0.0,1.0,55.0,679.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,107.0,56.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,4.0,5.0,0.0,747.0,624.0,1.0,0.0,1.0,4.0,626.0,0.0,0.0,493.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,92.0,1.0,3.0,374.0,4.0,4.0,2.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,249700
48,48.0,14.0,4.0,4.0,83.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,5.0,3.0,4.0,24.0,58.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,459.0,107.0,1.0,2.0,1.0,4.0,59.0,158.0,0.0,366.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,5.0,113000
49,49.0,0.0,3.0,37.0,248.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,4.0,6.0,67.0,16.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,389.0,5.0,0.0,106.0,240.0,1.0,0.0,1.0,4.0,203.0,0.0,0.0,89.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,52.0,2.0,1.0,92.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,4.0,127000
50,50.0,5.0,3.0,0.0,907.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,5.0,5.0,98.0,47.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,2.0,48.0,5.0,0.0,388.0,138.0,1.0,2.0,1.0,4.0,93.0,131.0,0.0,375.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,83.0,0.0,2.0,93.0,4.0,4.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,177000
51,51.0,4.0,4.0,23.0,145.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,37.0,0.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,512.0,155.0,1.0,4.0,1.0,4.0,110.0,0.0,9.0,208.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,1.0,2.0,5.0,71.0,2.0,2.0,205.0,4.0,4.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,8.0,0.0,8.0,4.0,114500
52,52.0,10.0,4.0,81.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,2.0,2.0,4.0,4.0,64.0,13.0,1.0,1.0,13.0,14.0,2.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,25.0,2.0,121.0,0.0,155.0,1.0,4.0,0.0,4.0,110.0,0.0,0.0,35.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,4.0,49.0,2.0,2.0,196.0,4.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,110000
53,53.0,0.0,3.0,39.0,1062.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,8.0,4.0,82.0,37.0,1.0,7.0,14.0,15.0,2.0,0.0,2.0,4.0,1.0,0.0,3.0,1.0,2.0,630.0,5.0,0.0,7.0,668.0,1.0,2.0,1.0,4.0,690.0,0.0,0.0,595.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,67.0,0.0,3.0,410.0,4.0,4.0,2.0,273.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,4.0,385000
54,54.0,8.0,3.0,31.0,195.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,12.0,2.0,2.0,0.0,7.0,4.0,4.0,56.0,5.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,160.0,5.0,0.0,0.0,9.0,1.0,4.0,1.0,4.0,481.0,0.0,0.0,314.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,5.0,48.0,2.0,2.0,236.0,4.0,4.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,4.0,130000
55,55.0,0.0,3.0,71.0,564.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,4.0,65.0,14.0,1.0,1.0,6.0,10.0,1.0,178.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,224.0,5.0,0.0,563.0,524.0,1.0,2.0,1.0,4.0,510.0,0.0,0.0,351.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,2.0,1.0,50.0,1.0,2.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,180500
56,56.0,12.0,1.0,1.0,31.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,3.0,5.0,7.0,4.0,100.0,50.0,1.0,1.0,8.0,8.0,1.0,261.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,325.0,5.0,0.0,198.0,252.0,1.0,0.0,1.0,4.0,226.0,180.0,0.0,549.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,85.0,0.0,2.0,166.0,4.0,4.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,0.0,172500
57,57.0,5.0,3.0,60.0,743.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,4.0,105.0,54.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,527.0,182.0,1.0,0.0,1.0,4.0,137.0,236.0,0.0,539.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,90.0,1.0,2.0,231.0,4.0,4.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,4.0,196500
58,58.0,5.0,3.0,37.0,894.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22.0,2.0,2.0,0.0,5.0,9.0,4.0,107.0,56.0,3.0,1.0,12.0,13.0,1.0,320.0,0.0,4.0,2.0,0.0,3.0,1.0,5.0,0.0,5.0,0.0,707.0,516.0,1.0,0.0,1.0,4.0,511.0,407.0,0.0,841.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,3.0,92.0,0.0,3.0,283.0,4.0,4.0,2.0,118.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,5.0,438780
59,59.0,0.0,3.0,31.0,202.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,4.0,6.0,73.0,22.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,314.0,5.0,0.0,71.0,130.0,1.0,0.0,1.0,4.0,84.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,59.0,2.0,1.0,76.0,4.0,4.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,4.0,124900
60,60.0,0.0,3.0,34.0,860.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,20.0,5.0,2.0,0.0,2.0,5.0,4.0,105.0,54.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,470.0,5.0,0.0,121.0,380.0,1.0,0.0,1.0,4.0,357.0,0.0,0.0,200.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,0.0,0.0,5.0,92.0,2.0,2.0,240.0,4.0,4.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,5.0,158000
61,61.0,7.0,4.0,31.0,202.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,4.0,4.0,6.0,24.0,46.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,340.0,24.0,1.0,4.0,0.0,4.0,16.0,64.0,0.0,166.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,6.0,0.0,0.0,5.0,23.0,2.0,1.0,43.0,4.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,4.0,101000
62,62.0,11.0,3.0,15.0,157.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7.0,4.0,107.0,56.0,1.0,1.0,12.0,13.0,3.0,118.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,0.0,689.0,496.0,1.0,0.0,1.0,4.0,487.0,0.0,0.0,322.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,92.0,1.0,2.0,170.0,4.0,4.0,2.0,59.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,4.0,202500
63,63.0,6.0,4.0,21.0,583.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,6.0,1.0,0.0,5.0,6.0,5.0,25.0,0.0,1.0,1.0,11.0,12.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,369.0,38.0,1.0,2.0,1.0,4.0,165.0,209.0,0.0,531.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,0.0,0.0,5.0,76.0,2.0,2.0,166.0,4.0,4.0,2.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,4.0,140000
64,64.0,5.0,3.0,0.0,464.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,4.0,98.0,48.0,1.0,1.0,12.0,13.0,1.0,284.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,378.0,5.0,0.0,195.0,311.0,1.0,0.0,1.0,4.0,279.0,293.0,0.0,683.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,84.0,1.0,2.0,286.0,4.0,4.0,2.0,266.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,4.0,219500
65,65.0,5.0,3.0,47.0,497.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,7.0,4.0,105.0,55.0,1.0,1.0,12.0,13.0,1.0,219.0,2.0,4.0,2.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,643.0,368.0,1.0,0.0,1.0,4.0,345.0,391.0,0.0,792.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,7.0,6.0,1.0,2.0,3.0,90.0,1.0,3.0,389.0,4.0,4.0,2.0,118.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,4.0,317000
66,66.0,0.0,3.0,0.0,1020.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,3.0,2.0,0.0,2.0,6.0,4.0,71.0,39.0,1.0,1.0,9.0,10.0,1.0,187.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,459.0,5.0,0.0,604.0,685.0,1.0,4.0,1.0,4.0,736.0,0.0,0.0,737.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,56.0,1.0,2.0,240.0,4.0,4.0,2.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0,4.0,180000
67,67.0,0.0,3.0,43.0,634.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,6.0,4.0,104.0,53.0,1.0,1.0,12.0,13.0,1.0,109.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,500.0,5.0,0.0,281.0,535.0,1.0,0.0,1.0,4.0,538.0,0.0,0.0,384.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,89.0,1.0,2.0,227.0,4.0,4.0,2.0,78.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,226000
68,68.0,1.0,4.0,18.0,87.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,2.0,3.0,5.0,46.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,466.0,114.0,1.0,4.0,1.0,4.0,63.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,1.0,31.0,2.0,1.0,14.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,4.0,80000
69,69.0,4.0,3.0,52.0,963.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,6.0,3.0,54.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,294.0,5.0,0.0,434.0,466.0,2.0,4.0,1.0,4.0,453.0,298.0,0.0,757.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,4.0,1.0,39.0,0.0,2.0,296.0,4.0,4.0,2.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,4.0,225000
70,70.0,0.0,3.0,66.0,891.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,5.0,74.0,23.0,1.0,1.0,9.0,10.0,1.0,322.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,631.0,5.0,0.0,212.0,709.0,1.0,0.0,1.0,4.0,738.0,0.0,0.0,740.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,59.0,0.0,2.0,196.0,4.0,4.0,2.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,244000
71,71.0,0.0,3.0,40.0,237.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,2.0,3.0,5.0,83.0,56.0,1.0,1.0,6.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,272.0,5.0,0.0,165.0,171.0,1.0,4.0,1.0,4.0,126.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,73.0,2.0,2.0,79.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,129500
72,72.0,5.0,3.0,45.0,558.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,4.0,99.0,48.0,1.0,1.0,12.0,13.0,1.0,16.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,516.0,164.0,1.0,2.0,1.0,4.0,152.0,221.0,0.0,537.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,5.0,6.0,1.0,4.0,1.0,84.0,0.0,2.0,121.0,4.0,4.0,2.0,0.0,79.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,4.0,185000
73,73.0,0.0,3.0,56.0,569.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,6.0,55.0,53.0,1.0,1.0,13.0,14.0,1.0,60.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,120.0,1.0,70.0,253.0,331.0,1.0,2.0,1.0,4.0,301.0,0.0,0.0,150.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,75.0,2.0,2.0,173.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,8.0,4.0,144900
74,74.0,4.0,4.0,31.0,127.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,2.0,5.0,19.0,0.0,2.0,1.0,12.0,13.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,519.0,168.0,1.0,2.0,0.0,4.0,123.0,184.0,0.0,464.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,6.0,6.0,0.0,0.0,5.0,5.0,2.0,1.0,89.0,4.0,4.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,107400
75,75.0,13.0,4.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,3.0,7.0,3.0,4.0,74.0,23.0,1.0,1.0,5.0,5.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,211.0,5.0,0.0,0.0,14.0,1.0,4.0,1.0,4.0,8.0,42.0,0.0,105.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,3.0,59.0,2.0,1.0,48.0,4.0,4.0,2.0,59.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,8.0,4.0,91000
76,76.0,0.0,3.0,0.0,333.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,6.0,57.0,6.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,74.0,5.0,0.0,449.0,237.0,1.0,0.0,1.0,0.0,200.0,0.0,0.0,87.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,42.0,2.0,1.0,39.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,4.0,135750
77,77.0,4.0,4.0,21.0,352.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,49.0,51.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,130.0,2.0,5.0,177.0,70.0,1.0,4.0,1.0,4.0,291.0,5.0,0.0,272.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,5.0,34.0,2.0,1.0,19.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,4.0,127000
78,78.0,10.0,3.0,43.0,646.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,2.0,2.0,3.0,4.0,69.0,18.0,3.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,762.0,657.0,1.0,4.0,0.0,4.0,671.0,0.0,0.0,563.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,4.0,136500
79,79.0,4.0,4.0,31.0,603.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,4.0,5.0,14.0,31.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,281.0,12.0,1.0,2.0,1.0,4.0,37.0,72.0,0.0,240.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,5.0,52.0,2.0,2.0,133.0,4.0,4.0,2.0,30.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,8.0,4.0,110000
